ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  19a   80.54   18.68   80.54    0.396648e+02    0.418103e+02    0.889156e+03
  19a   80.54   18.68   80.54    0.503352e+02    0.265651e+02    0.103591e+04
  19a   80.54   18.68   80.54    0.396648e+02   -0.418103e+02    0.116830e+04
  19a   80.54   18.68   80.54    0.503352e+02   -0.265651e+02    0.115332e+04
  19a   80.54   18.68   80.54    0.107173e+02   -0.135000e+03    0.108536e+04
  19a   80.54   18.68   80.54    0.256722e+02   -0.127377e+03    0.115452e+04
  19a   80.54   18.68   80.54    0.107173e+02    0.135000e+03    0.933195e+03
  19a   80.54   18.68   80.54    0.256722e+02    0.127377e+03    0.878533e+03
  19a   80.54   18.68   80.54    0.561496e+02   -0.170890e+03    0.126820e+04
  19a   80.54   18.68   80.54    0.561496e+02    0.170890e+03    0.110070e+04
  19a   80.54   18.68   80.54    0.396648e+02   -0.138190e+03    0.127038e+04
  19a   80.54   18.68   80.54    0.503352e+02   -0.153435e+03    0.119039e+04
  19a   80.54   18.68   80.54    0.396648e+02    0.138190e+03    0.890140e+03
  19a   80.54   18.68   80.54    0.503352e+02    0.153435e+03    0.919125e+03
  19a   80.54   18.68   80.54    0.824439e+02    0.762263e+01    0.129719e+04
  19a   80.54   18.68   80.54    0.698633e+02    0.162670e+02    0.118090e+04
  19a   80.54   18.68   80.54    0.824439e+02   -0.172377e+03    0.118786e+04
  19a   80.54   18.68   80.54    0.698633e+02   -0.163733e+03    0.124274e+04
  19a   80.54   18.68   80.54    0.824439e+02    0.558123e+02    0.106862e+04
  19a   80.54   18.68   80.54    0.824439e+02   -0.124188e+03    0.108754e+04
  19a   80.54   18.68   80.54    0.648158e+02    0.317175e+02    0.102008e+04
  19a   80.54   18.68   80.54    0.698633e+02    0.471679e+02    0.906462e+03
  19a   80.54   18.68   80.54    0.648158e+02   -0.148283e+03    0.138337e+04
  19a   80.54   18.68   80.54    0.698633e+02   -0.132832e+03    0.116338e+04
  19a   80.54   18.68   80.54    0.824439e+02   -0.762263e+01    0.143191e+04
  19a   80.54   18.68   80.54    0.698633e+02   -0.162670e+02    0.123936e+04
  19a   80.54   18.68   80.54    0.824439e+02    0.172377e+03    0.129719e+04
  19a   80.54   18.68   80.54    0.698633e+02    0.163733e+03    0.117527e+04
  19a   80.54   18.68   80.54    0.824439e+02   -0.558123e+02    0.120257e+04
  19a   80.54   18.68   80.54    0.824439e+02    0.124188e+03    0.109936e+04
  19a   80.54   18.68   80.54    0.648158e+02   -0.317175e+02    0.130324e+04
  19a   80.54   18.68   80.54    0.698633e+02   -0.471679e+02    0.113229e+04
  19a   80.54   18.68   80.54    0.648158e+02    0.148283e+03    0.108149e+04
  19a   80.54   18.68   80.54    0.698633e+02    0.132832e+03    0.946491e+03
  19a   80.54   18.68   80.54    0.349134e+02    0.767175e+02    0.739873e+03
  19a   80.54   18.68   80.54    0.349134e+02    0.103283e+03    0.737621e+03
  19a   80.54   18.68   80.54    0.824439e+02    0.823774e+02    0.933195e+03
  19a   80.54   18.68   80.54    0.747523e+02    0.690948e+02    0.878322e+03
  19a   80.54   18.68   80.54    0.824439e+02    0.976226e+02    0.100910e+04
  19a   80.54   18.68   80.54    0.747523e+02    0.110905e+03    0.891547e+03
  19a   80.54   18.68   80.54    0.464867e+02    0.616600e+02    0.785671e+03
  19a   80.54   18.68   80.54    0.615913e+02    0.610668e+02    0.870020e+03
  19a   80.54   18.68   80.54    0.464867e+02    0.118340e+03    0.732697e+03
  19a   80.54   18.68   80.54    0.615913e+02    0.118933e+03    0.835267e+03
  19a   80.54   18.68   80.54    0.349134e+02   -0.103283e+03    0.119370e+04
  19a   80.54   18.68   80.54    0.349134e+02   -0.767175e+02    0.118069e+04
  19a   80.54   18.68   80.54    0.824439e+02   -0.976226e+02    0.108536e+04
  19a   80.54   18.68   80.54    0.747523e+02   -0.110905e+03    0.118835e+04
  19a   80.54   18.68   80.54    0.824439e+02   -0.823774e+02    0.113264e+04
  19a   80.54   18.68   80.54    0.747523e+02   -0.690948e+02    0.113116e+04
  19a   80.54   18.68   80.54    0.464867e+02   -0.118340e+03    0.121868e+04
  19a   80.54   18.68   80.54    0.615913e+02   -0.118933e+03    0.118491e+04
  19a   80.54   18.68   80.54    0.464867e+02   -0.616600e+02    0.119532e+04
  19a   80.54   18.68   80.54    0.615913e+02   -0.610668e+02    0.123626e+04
  19a   80.54   18.68   80.54    0.317175e+02    0.000000e+00    0.107143e+04
  19a   80.54   18.68   80.54    0.317175e+02    0.180000e+03    0.102979e+04
  19a   80.54   18.68   80.54    0.900000e+02    0.317175e+02    0.117119e+04
  19a   80.54   18.68   80.54    0.900000e+02   -0.317175e+02    0.112638e+04
  19a   80.54   18.68   80.54    0.582825e+02    0.900000e+02    0.759149e+03
  19a   80.54   18.68   80.54    0.582825e+02   -0.900000e+02    0.125765e+04
  19a   80.54   18.68   80.54    0.209052e+02    0.900000e+02    0.888382e+03
  19a   80.54   18.68   80.54    0.209052e+02   -0.900000e+02    0.115761e+04
  19a   80.54   18.68   80.54    0.690948e+02    0.000000e+00    0.123985e+04
  19a   80.54   18.68   80.54    0.690948e+02    0.180000e+03    0.114804e+04
  19a   80.54   18.68   80.54    0.900000e+02    0.690948e+02    0.118660e+04
  19a   80.54   18.68   80.54    0.900000e+02   -0.690948e+02    0.109549e+04
  19a   80.54   18.68   80.54    0.547356e+02    0.450000e+02    0.804173e+03
  19a   80.54   18.68   80.54    0.547356e+02   -0.135000e+03    0.123106e+04
  19a   80.54   18.68   80.54    0.547356e+02   -0.450000e+02    0.124520e+04
  19a   80.54   18.68   80.54    0.547356e+02    0.135000e+03    0.804173e+03
  19a   80.54   18.68   80.54    0.100000e-05    0.000000e+00    0.925105e+03
  19a   80.54   18.68   80.54    0.900000e+02    0.000000e+00    0.116809e+04
  19a   80.54   18.68   80.54    0.900000e+02    0.900000e+02    0.925105e+03
  19a   80.54   18.68   80.54    0.360000e+02    0.582825e+02    0.833157e+03
  19a   80.54   18.68   80.54    0.360000e+02   -0.121717e+03    0.115846e+04
  19a   80.54   18.68   80.54    0.360000e+02   -0.582825e+02    0.118631e+04
  19a   80.54   18.68   80.54    0.360000e+02    0.121717e+03    0.881558e+03
  19a   80.54   18.68   80.54    0.600000e+02    0.209052e+02    0.117766e+04
  19a   80.54   18.68   80.54    0.600000e+02   -0.159095e+03    0.131027e+04
  19a   80.54   18.68   80.54    0.600000e+02   -0.209052e+02    0.125624e+04
  19a   80.54   18.68   80.54    0.600000e+02    0.159095e+03    0.101107e+04
  19a   80.54   18.68   80.54    0.720000e+02    0.582825e+02    0.107101e+04
  19a   80.54   18.68   80.54    0.720000e+02   -0.121717e+03    0.120946e+04
  19a   80.54   18.68   80.54    0.720000e+02   -0.582825e+02    0.116732e+04
  19a   80.54   18.68   80.54    0.720000e+02    0.121717e+03    0.987153e+03
  19b   33.69   71.59   56.31    0.107173e+02    0.450000e+02    0.122339e+04
  19b   33.69   71.59   56.31    0.256722e+02    0.526226e+02    0.117991e+04
  19b   33.69   71.59   56.31    0.107173e+02   -0.450000e+02    0.126159e+04
  19b   33.69   71.59   56.31    0.256722e+02   -0.526226e+02    0.124231e+04
  19b   33.69   71.59   56.31    0.561496e+02    0.911025e+01    0.126145e+04
  19b   33.69   71.59   56.31    0.561496e+02   -0.911025e+01    0.115149e+04
  19b   33.69   71.59   56.31    0.396648e+02    0.418103e+02    0.118716e+04
  19b   33.69   71.59   56.31    0.503352e+02    0.265651e+02    0.125104e+04
  19b   33.69   71.59   56.31    0.396648e+02   -0.418103e+02    0.122543e+04
  19b   33.69   71.59   56.31    0.503352e+02   -0.265651e+02    0.119940e+04
  19b   33.69   71.59   56.31    0.107173e+02   -0.135000e+03    0.127059e+04
  19b   33.69   71.59   56.31    0.256722e+02   -0.127377e+03    0.125878e+04
  19b   33.69   71.59   56.31    0.107173e+02    0.135000e+03    0.119455e+04
  19b   33.69   71.59   56.31    0.256722e+02    0.127377e+03    0.120151e+04
  19b   33.69   71.59   56.31    0.561496e+02   -0.170890e+03    0.126117e+04
  19b   33.69   71.59   56.31    0.561496e+02    0.170890e+03    0.129873e+04
  19b   33.69   71.59   56.31    0.396648e+02   -0.138190e+03    0.129698e+04
  19b   33.69   71.59   56.31    0.503352e+02   -0.153435e+03    0.127742e+04
  19b   33.69   71.59   56.31    0.396648e+02    0.138190e+03    0.118526e+04
  19b   33.69   71.59   56.31    0.503352e+02    0.153435e+03    0.116753e+04
  19b   33.69   71.59   56.31    0.824439e+02    0.762263e+01    0.119455e+04
  19b   33.69   71.59   56.31    0.698633e+02    0.162670e+02    0.119096e+04
  19b   33.69   71.59   56.31    0.824439e+02   -0.172377e+03    0.127066e+04
  19b   33.69   71.59   56.31    0.698633e+02   -0.163733e+03    0.125835e+04
  19b   33.69   71.59   56.31    0.824439e+02    0.558123e+02    0.129972e+04
  19b   33.69   71.59   56.31    0.824439e+02   -0.124188e+03    0.125737e+04
  19b   33.69   71.59   56.31    0.648158e+02    0.317175e+02    0.118273e+04
  19b   33.69   71.59   56.31    0.698633e+02    0.471679e+02    0.116753e+04
  19b   33.69   71.59   56.31    0.648158e+02   -0.148283e+03    0.129698e+04
  19b   33.69   71.59   56.31    0.698633e+02   -0.132832e+03    0.127742e+04
  19b   33.69   71.59   56.31    0.824439e+02   -0.762263e+01    0.121474e+04
  19b   33.69   71.59   56.31    0.698633e+02   -0.162670e+02    0.118019e+04
  19b   33.69   71.59   56.31    0.824439e+02    0.172377e+03    0.126166e+04
  19b   33.69   71.59   56.31    0.698633e+02    0.163733e+03    0.125054e+04
  19b   33.69   71.59   56.31    0.824439e+02   -0.558123e+02    0.126145e+04
  19b   33.69   71.59   56.31    0.824439e+02    0.124188e+03    0.115177e+04
  19b   33.69   71.59   56.31    0.648158e+02   -0.317175e+02    0.118716e+04
  19b   33.69   71.59   56.31    0.698633e+02   -0.471679e+02    0.125104e+04
  19b   33.69   71.59   56.31    0.648158e+02    0.148283e+03    0.122079e+04
  19b   33.69   71.59   56.31    0.698633e+02    0.132832e+03    0.119940e+04
  19b   33.69   71.59   56.31    0.349134e+02    0.767175e+02    0.116007e+04
  19b   33.69   71.59   56.31    0.349134e+02    0.103283e+03    0.126075e+04
  19b   33.69   71.59   56.31    0.824439e+02    0.823774e+02    0.126159e+04
  19b   33.69   71.59   56.31    0.747523e+02    0.690948e+02    0.124231e+04
  19b   33.69   71.59   56.31    0.824439e+02    0.976226e+02    0.121467e+04
  19b   33.69   71.59   56.31    0.747523e+02    0.110905e+03    0.117984e+04
  19b   33.69   71.59   56.31    0.464867e+02    0.616600e+02    0.119940e+04
  19b   33.69   71.59   56.31    0.615913e+02    0.610668e+02    0.122543e+04
  19b   33.69   71.59   56.31    0.464867e+02    0.118340e+03    0.125111e+04
  19b   33.69   71.59   56.31    0.615913e+02    0.118933e+03    0.118716e+04
  19b   33.69   71.59   56.31    0.349134e+02   -0.103283e+03    0.126644e+04
  19b   33.69   71.59   56.31    0.349134e+02   -0.767175e+02    0.129873e+04
  19b   33.69   71.59   56.31    0.824439e+02   -0.976226e+02    0.127073e+04
  19b   33.69   71.59   56.31    0.747523e+02   -0.110905e+03    0.125870e+04
  19b   33.69   71.59   56.31    0.824439e+02   -0.823774e+02    0.119455e+04
  19b   33.69   71.59   56.31    0.747523e+02   -0.690948e+02    0.120038e+04
  19b   33.69   71.59   56.31    0.464867e+02   -0.118340e+03    0.127742e+04
  19b   33.69   71.59   56.31    0.615913e+02   -0.118933e+03    0.129698e+04
  19b   33.69   71.59   56.31    0.464867e+02   -0.616600e+02    0.116753e+04
  19b   33.69   71.59   56.31    0.615913e+02   -0.610668e+02    0.118512e+04
  19b   33.69   71.59   56.31    0.317175e+02    0.000000e+00    0.121037e+04
  19b   33.69   71.59   56.31    0.317175e+02    0.180000e+03    0.119560e+04
  19b   33.69   71.59   56.31    0.900000e+02    0.317175e+02    0.120517e+04
  19b   33.69   71.59   56.31    0.900000e+02   -0.317175e+02    0.121030e+04
  19b   33.69   71.59   56.31    0.582825e+02    0.900000e+02    0.121713e+04
  19b   33.69   71.59   56.31    0.582825e+02   -0.900000e+02    0.119370e+04
  19b   33.69   71.59   56.31    0.209052e+02    0.900000e+02    0.118350e+04
  19b   33.69   71.59   56.31    0.209052e+02   -0.900000e+02    0.125132e+04
  19b   33.69   71.59   56.31    0.690948e+02    0.000000e+00    0.118350e+04
  19b   33.69   71.59   56.31    0.690948e+02    0.180000e+03    0.125132e+04
  19b   33.69   71.59   56.31    0.900000e+02    0.690948e+02    0.125132e+04
  19b   33.69   71.59   56.31    0.900000e+02   -0.690948e+02    0.118399e+04
  19b   33.69   71.59   56.31    0.547356e+02    0.450000e+02    0.116310e+04
  19b   33.69   71.59   56.31    0.547356e+02   -0.135000e+03    0.129360e+04
  19b   33.69   71.59   56.31    0.547356e+02   -0.450000e+02    0.118631e+04
  19b   33.69   71.59   56.31    0.547356e+02    0.135000e+03    0.118146e+04
  19b   33.69   71.59   56.31    0.100000e-05    0.000000e+00    0.114164e+04
  19b   33.69   71.59   56.31    0.900000e+02    0.000000e+00    0.114811e+04
  19b   33.69   71.59   56.31    0.900000e+02    0.900000e+02    0.114410e+04
  19b   33.69   71.59   56.31    0.360000e+02    0.582825e+02    0.958521e+03
  19b   33.69   71.59   56.31    0.360000e+02   -0.121717e+03    0.130767e+04
  19b   33.69   71.59   56.31    0.360000e+02   -0.582825e+02    0.127285e+04
  19b   33.69   71.59   56.31    0.360000e+02    0.121717e+03    0.119054e+04
  19b   33.69   71.59   56.31    0.600000e+02    0.209052e+02    0.118547e+04
  19b   33.69   71.59   56.31    0.600000e+02   -0.159095e+03    0.130739e+04
  19b   33.69   71.59   56.31    0.600000e+02   -0.209052e+02    0.973154e+03
  19b   33.69   71.59   56.31    0.600000e+02    0.159095e+03    0.127285e+04
  19b   33.69   71.59   56.31    0.720000e+02    0.582825e+02    0.127285e+04
  19b   33.69   71.59   56.31    0.720000e+02   -0.121717e+03    0.130774e+04
  19b   33.69   71.59   56.31    0.720000e+02   -0.582825e+02    0.119054e+04
  19b   33.69   71.59   56.31    0.720000e+02    0.121717e+03    0.963094e+03
  21a   14.03   79.02   75.97    0.107173e+02    0.450000e+02    0.131667e+04
  21a   14.03   79.02   75.97    0.256722e+02    0.526226e+02    0.132497e+04
  21a   14.03   79.02   75.97    0.107173e+02   -0.450000e+02    0.124857e+04
  21a   14.03   79.02   75.97    0.256722e+02   -0.526226e+02    0.125997e+04
  21a   14.03   79.02   75.97    0.561496e+02    0.911025e+01    0.128987e+04
  21a   14.03   79.02   75.97    0.561496e+02   -0.911025e+01    0.118871e+04
  21a   14.03   79.02   75.97    0.396648e+02    0.418103e+02    0.120622e+04
  21a   14.03   79.02   75.97    0.503352e+02    0.265651e+02    0.121544e+04
  21a   14.03   79.02   75.97    0.396648e+02   -0.418103e+02    0.125617e+04
  21a   14.03   79.02   75.97    0.503352e+02   -0.265651e+02    0.125491e+04
  21a   14.03   79.02   75.97    0.107173e+02   -0.135000e+03    0.125097e+04
  21a   14.03   79.02   75.97    0.256722e+02   -0.127377e+03    0.115241e+04
  21a   14.03   79.02   75.97    0.107173e+02    0.135000e+03    0.125624e+04
  21a   14.03   79.02   75.97    0.256722e+02    0.127377e+03    0.125216e+04
  21a   14.03   79.02   75.97    0.561496e+02   -0.170890e+03    0.120053e+04
  21a   14.03   79.02   75.97    0.561496e+02    0.170890e+03    0.126602e+04
  21a   14.03   79.02   75.97    0.396648e+02   -0.138190e+03    0.110858e+04
  21a   14.03   79.02   75.97    0.503352e+02   -0.153435e+03    0.115001e+04
  21a   14.03   79.02   75.97    0.396648e+02    0.138190e+03    0.124055e+04
  21a   14.03   79.02   75.97    0.503352e+02    0.153435e+03    0.121340e+04
  21a   14.03   79.02   75.97    0.824439e+02    0.762263e+01    0.125547e+04
  21a   14.03   79.02   75.97    0.698633e+02    0.162670e+02    0.125167e+04
  21a   14.03   79.02   75.97    0.824439e+02   -0.172377e+03    0.123866e+04
  21a   14.03   79.02   75.97    0.698633e+02   -0.163733e+03    0.115191e+04
  21a   14.03   79.02   75.97    0.824439e+02    0.558123e+02    0.125716e+04
  21a   14.03   79.02   75.97    0.824439e+02   -0.124188e+03    0.119708e+04
  21a   14.03   79.02   75.97    0.648158e+02    0.317175e+02    0.124055e+04
  21a   14.03   79.02   75.97    0.698633e+02    0.471679e+02    0.121340e+04
  21a   14.03   79.02   75.97    0.648158e+02   -0.148283e+03    0.110239e+04
  21a   14.03   79.02   75.97    0.698633e+02   -0.132832e+03    0.115346e+04
  21a   14.03   79.02   75.97    0.824439e+02   -0.762263e+01    0.131667e+04
  21a   14.03   79.02   75.97    0.698633e+02   -0.162670e+02    0.132392e+04
  21a   14.03   79.02   75.97    0.824439e+02    0.172377e+03    0.125554e+04
  21a   14.03   79.02   75.97    0.698633e+02    0.163733e+03    0.126025e+04
  21a   14.03   79.02   75.97    0.824439e+02   -0.558123e+02    0.128987e+04
  21a   14.03   79.02   75.97    0.824439e+02    0.124188e+03    0.118069e+04
  21a   14.03   79.02   75.97    0.648158e+02   -0.317175e+02    0.120341e+04
  21a   14.03   79.02   75.97    0.698633e+02   -0.471679e+02    0.121903e+04
  21a   14.03   79.02   75.97    0.648158e+02    0.148283e+03    0.125617e+04
  21a   14.03   79.02   75.97    0.698633e+02    0.132832e+03    0.125033e+04
  21a   14.03   79.02   75.97    0.349134e+02    0.767175e+02    0.118871e+04
  21a   14.03   79.02   75.97    0.349134e+02    0.103283e+03    0.128987e+04
  21a   14.03   79.02   75.97    0.824439e+02    0.823774e+02    0.125026e+04
  21a   14.03   79.02   75.97    0.747523e+02    0.690948e+02    0.125990e+04
  21a   14.03   79.02   75.97    0.824439e+02    0.976226e+02    0.132012e+04
  21a   14.03   79.02   75.97    0.747523e+02    0.110905e+03    0.132427e+04
  21a   14.03   79.02   75.97    0.464867e+02    0.616600e+02    0.125491e+04
  21a   14.03   79.02   75.97    0.615913e+02    0.610668e+02    0.125730e+04
  21a   14.03   79.02   75.97    0.464867e+02    0.118340e+03    0.121664e+04
  21a   14.03   79.02   75.97    0.615913e+02    0.118933e+03    0.120721e+04
  21a   14.03   79.02   75.97    0.349134e+02   -0.103283e+03    0.119708e+04
  21a   14.03   79.02   75.97    0.349134e+02   -0.767175e+02    0.126602e+04
  21a   14.03   79.02   75.97    0.824439e+02   -0.976226e+02    0.125090e+04
  21a   14.03   79.02   75.97    0.747523e+02   -0.110905e+03    0.115438e+04
  21a   14.03   79.02   75.97    0.824439e+02   -0.823774e+02    0.125624e+04
  21a   14.03   79.02   75.97    0.747523e+02   -0.690948e+02    0.125209e+04
  21a   14.03   79.02   75.97    0.464867e+02   -0.118340e+03    0.115276e+04
  21a   14.03   79.02   75.97    0.615913e+02   -0.118933e+03    0.110112e+04
  21a   14.03   79.02   75.97    0.464867e+02   -0.616600e+02    0.121579e+04
  21a   14.03   79.02   75.97    0.615913e+02   -0.610668e+02    0.124055e+04
  21a   14.03   79.02   75.97    0.317175e+02    0.000000e+00    0.133539e+04
  21a   14.03   79.02   75.97    0.317175e+02    0.180000e+03    0.116021e+04
