ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  33a   82.88   14.14   82.88    0.698633D+02   -0.132832D+03    0.117414D+04
  33a   82.88   14.14   82.88    0.824439D+02   -0.762263D+01    0.123795D+04
  33a   82.88   14.14   82.88    0.698633D+02   -0.162670D+02    0.114734D+04
  33a   82.88   14.14   82.88    0.824439D+02    0.172377D+03    0.122332D+04
  33a   82.88   14.14   82.88    0.698633D+02    0.163733D+03    0.109057D+04
  33a   82.88   14.14   82.88    0.824439D+02   -0.558123D+02    0.110337D+04
  33a   82.88   14.14   82.88    0.824439D+02    0.124188D+03    0.115628D+04
  33a   82.88   14.14   82.88    0.648158D+02   -0.317175D+02    0.129198D+04
  33a   82.88   14.14   82.88    0.698633D+02   -0.471679D+02    0.115972D+04
  33a   82.88   14.14   82.88    0.648158D+02    0.148283D+03    0.960350D+03
  33a   82.88   14.14   82.88    0.698633D+02    0.132832D+03    0.972943D+03
  33a   82.88   14.14   82.88    0.349134D+02    0.767175D+02    0.703572D+03
  33a   82.88   14.14   82.88    0.349134D+02    0.103283D+03    0.709622D+03
  33a   82.88   14.14   82.88    0.824439D+02    0.823774D+02    0.930592D+03
  33a   82.88   14.14   82.88    0.747523D+02    0.690948D+02    0.959506D+03
  33a   82.88   14.14   82.88    0.824439D+02    0.976226D+02    0.951345D+03
  33a   82.88   14.14   82.88    0.747523D+02    0.110905D+03    0.893306D+03
  33a   82.88   14.14   82.88    0.464867D+02    0.616600D+02    0.704486D+03
  33a   82.88   14.14   82.88    0.615913D+02    0.610668D+02    0.800022D+03
  33a   82.88   14.14   82.88    0.464867D+02    0.118340D+03    0.699843D+03
  33a   82.88   14.14   82.88    0.615913D+02    0.118933D+03    0.824926D+03
  33a   82.88   14.14   82.88    0.349134D+02   -0.103283D+03    0.124105D+04
  33a   82.88   14.14   82.88    0.349134D+02   -0.767175D+02    0.120904D+04
  33a   82.88   14.14   82.88    0.824439D+02   -0.976226D+02    0.110893D+04
  33a   82.88   14.14   82.88    0.747523D+02   -0.110905D+03    0.115100D+04
  33a   82.88   14.14   82.88    0.824439D+02   -0.823774D+02    0.113250D+04
  33a   82.88   14.14   82.88    0.747523D+02   -0.690948D+02    0.117731D+04
  33a   82.88   14.14   82.88    0.464867D+02   -0.118340D+03    0.125195D+04
  33a   82.88   14.14   82.88    0.615913D+02   -0.118933D+03    0.116760D+04
  33a   82.88   14.14   82.88    0.464867D+02   -0.616600D+02    0.117274D+04
  33a   82.88   14.14   82.88    0.615913D+02   -0.610668D+02    0.119898D+04
  33a   82.88   14.14   82.88    0.317175D+02    0.000000D+00    0.109430D+04
  33a   82.88   14.14   82.88    0.317175D+02    0.180000D+03    0.100974D+04
  33a   82.88   14.14   82.88    0.900000D+02    0.317175D+02    0.112701D+04
  33a   82.88   14.14   82.88    0.900000D+02   -0.317175D+02    0.109324D+04
  33a   82.88   14.14   82.88    0.582825D+02    0.900000D+02    0.726506D+03
  33a   82.88   14.14   82.88    0.582825D+02   -0.900000D+02    0.127868D+04
  33a   82.88   14.14   82.88    0.209052D+02    0.900000D+02    0.857498D+03
  33a   82.88   14.14   82.88    0.209052D+02   -0.900000D+02    0.120826D+04
  33a   82.88   14.14   82.88    0.690948D+02    0.000000D+00    0.130929D+04
  33a   82.88   14.14   82.88    0.690948D+02    0.180000D+03    0.111857D+04
  33a   82.88   14.14   82.88    0.900000D+02    0.690948D+02    0.110443D+04
  33a   82.88   14.14   82.88    0.900000D+02   -0.690948D+02    0.109296D+04
  33a   82.88   14.14   82.88    0.547356D+02    0.450000D+02    0.773922D+03
  33a   82.88   14.14   82.88    0.547356D+02   -0.135000D+03    0.123127D+04
  33a   82.88   14.14   82.88    0.547356D+02   -0.450000D+02    0.104597D+04
  33a   82.88   14.14   82.88    0.547356D+02    0.135000D+03    0.773922D+03
  33a   82.88   14.14   82.88    0.100000D-05    0.000000D+00    0.964430D+03
  33a   82.88   14.14   82.88    0.900000D+02    0.000000D+00    0.107502D+04
  33a   82.88   14.14   82.88    0.900000D+02    0.900000D+02    0.964430D+03
  33a   82.88   14.14   82.88    0.360000D+02    0.582825D+02    0.823237D+03
  33a   82.88   14.14   82.88    0.360000D+02   -0.121717D+03    0.119272D+04
  33a   82.88   14.14   82.88    0.360000D+02   -0.582825D+02    0.126124D+04
  33a   82.88   14.14   82.88    0.360000D+02    0.121717D+03    0.859749D+03
  33a   82.88   14.14   82.88    0.600000D+02    0.209052D+02    0.103921D+04
  33a   82.88   14.14   82.88    0.600000D+02   -0.159095D+03    0.137471D+04
  33a   82.88   14.14   82.88    0.600000D+02   -0.209052D+02    0.119490D+04
  33a   82.88   14.14   82.88    0.600000D+02    0.159095D+03    0.100066D+04
  33a   82.88   14.14   82.88    0.720000D+02    0.582825D+02    0.106573D+04
  33a   82.88   14.14   82.88    0.720000D+02   -0.121717D+03    0.118491D+04
  33a   82.88   14.14   82.88    0.720000D+02   -0.582825D+02    0.116408D+04
  33a   82.88   14.14   82.88    0.720000D+02    0.121717D+03    0.994118D+03
  33b   12.34   83.04   58.73    0.107173D+02    0.450000D+02    0.126820D+04
  33b   12.34   83.04   58.73    0.256722D+02    0.526226D+02    0.131407D+04
  33b   12.34   83.04   58.73    0.107173D+02   -0.450000D+02    0.119342D+04
  33b   12.34   83.04   58.73    0.256722D+02   -0.526226D+02    0.120257D+04
  33b   12.34   83.04   58.73    0.561496D+02    0.911025D+01    0.126891D+04
  33b   12.34   83.04   58.73    0.561496D+02   -0.911025D+01    0.130542D+04
  33b   12.34   83.04   58.73    0.396648D+02    0.418103D+02    0.129093D+04
  33b   12.34   83.04   58.73    0.503352D+02    0.265651D+02    0.123654D+04
  33b   12.34   83.04   58.73    0.396648D+02   -0.418103D+02    0.121059D+04
  33b   12.34   83.04   58.73    0.503352D+02   -0.265651D+02    0.120489D+04
  33b   12.34   83.04   58.73    0.107173D+02   -0.135000D+03    0.128122D+04
  33b   12.34   83.04   58.73    0.256722D+02   -0.127377D+03    0.126525D+04
  33b   12.34   83.04   58.73    0.107173D+02    0.135000D+03    0.135741D+04
  33b   12.34   83.04   58.73    0.256722D+02    0.127377D+03    0.135804D+04
  33b   12.34   83.04   58.73    0.561496D+02   -0.170890D+03    0.118660D+04
  33b   12.34   83.04   58.73    0.561496D+02    0.170890D+03    0.127552D+04
  33b   12.34   83.04   58.73    0.396648D+02   -0.138190D+03    0.124168D+04
  33b   12.34   83.04   58.73    0.503352D+02   -0.153435D+03    0.123901D+04
  33b   12.34   83.04   58.73    0.396648D+02    0.138190D+03    0.138773D+04
  33b   12.34   83.04   58.73    0.503352D+02    0.153435D+03    0.133489D+04
  33b   12.34   83.04   58.73    0.824439D+02    0.762263D+01    0.121516D+04
  33b   12.34   83.04   58.73    0.698633D+02    0.162670D+02    0.125681D+04
  33b   12.34   83.04   58.73    0.824439D+02   -0.172377D+03    0.119236D+04
  33b   12.34   83.04   58.73    0.698633D+02   -0.163733D+03    0.125955D+04
  33b   12.34   83.04   58.73    0.824439D+02    0.558123D+02    0.127306D+04
  33b   12.34   83.04   58.73    0.824439D+02   -0.124188D+03    0.131695D+04
  33b   12.34   83.04   58.73    0.648158D+02    0.317175D+02    0.127812D+04
  33b   12.34   83.04   58.73    0.698633D+02    0.471679D+02    0.126138D+04
  33b   12.34   83.04   58.73    0.648158D+02   -0.148283D+03    0.122634D+04
  33b   12.34   83.04   58.73    0.698633D+02   -0.132832D+03    0.130732D+04
  33b   12.34   83.04   58.73    0.824439D+02   -0.762263D+01    0.129282D+04
  33b   12.34   83.04   58.73    0.698633D+02   -0.162670D+02    0.128952D+04
  33b   12.34   83.04   58.73    0.824439D+02    0.172377D+03    0.120573D+04
  33b   12.34   83.04   58.73    0.698633D+02    0.163733D+03    0.118048D+04
  33b   12.34   83.04   58.73    0.824439D+02   -0.558123D+02    0.124872D+04
  33b   12.34   83.04   58.73    0.824439D+02    0.124188D+03    0.124351D+04
  33b   12.34   83.04   58.73    0.648158D+02   -0.317175D+02    0.128593D+04
  33b   12.34   83.04   58.73    0.698633D+02   -0.471679D+02    0.127566D+04
  33b   12.34   83.04   58.73    0.648158D+02    0.148283D+03    0.126222D+04
  33b   12.34   83.04   58.73    0.698633D+02    0.132832D+03    0.124091D+04
  33b   12.34   83.04   58.73    0.349134D+02    0.767175D+02    0.128839D+04
  33b   12.34   83.04   58.73    0.349134D+02    0.103283D+03    0.140173D+04
  33b   12.34   83.04   58.73    0.824439D+02    0.823774D+02    0.135938D+04
  33b   12.34   83.04   58.73    0.747523D+02    0.690948D+02    0.131667D+04
  33b   12.34   83.04   58.73    0.824439D+02    0.976226D+02    0.124372D+04
  33b   12.34   83.04   58.73    0.747523D+02    0.110905D+03    0.133025D+04
  33b   12.34   83.04   58.73    0.464867D+02    0.616600D+02    0.128072D+04
  33b   12.34   83.04   58.73    0.615913D+02    0.610668D+02    0.122712D+04
  33b   12.34   83.04   58.73    0.464867D+02    0.118340D+03    0.136008D+04
  33b   12.34   83.04   58.73    0.615913D+02    0.118933D+03    0.124421D+04
  33b   12.34   83.04   58.73    0.349134D+02   -0.103283D+03    0.127235D+04
  33b   12.34   83.04   58.73    0.349134D+02   -0.767175D+02    0.125153D+04
  33b   12.34   83.04   58.73    0.824439D+02   -0.976226D+02    0.133482D+04
  33b   12.34   83.04   58.73    0.747523D+02   -0.110905D+03    0.129402D+04
  33b   12.34   83.04   58.73    0.824439D+02   -0.823774D+02    0.136128D+04
  33b   12.34   83.04   58.73    0.747523D+02   -0.690948D+02    0.125878D+04
  33b   12.34   83.04   58.73    0.464867D+02   -0.118340D+03    0.124935D+04
  33b   12.34   83.04   58.73    0.615913D+02   -0.118933D+03    0.125076D+04
  33b   12.34   83.04   58.73    0.464867D+02   -0.616600D+02    0.123465D+04
  33b   12.34   83.04   58.73    0.615913D+02   -0.610668D+02    0.124921D+04
  33b   12.34   83.04   58.73    0.317175D+02    0.000000D+00    0.124984D+04
  33b   12.34   83.04   58.73    0.317175D+02    0.180000D+03    0.132638D+04
  33b   12.34   83.04   58.73    0.900000D+02    0.317175D+02    0.123901D+04
  33b   12.34   83.04   58.73    0.900000D+02   -0.317175D+02    0.119314D+04
  33b   12.34   83.04   58.73    0.582825D+02    0.900000D+02    0.130915D+04
  33b   12.34   83.04   58.73    0.582825D+02   -0.900000D+02    0.127299D+04
  33b   12.34   83.04   58.73    0.209052D+02    0.900000D+02    0.127109D+04
  33b   12.34   83.04   58.73    0.209052D+02   -0.900000D+02    0.122346D+04
  33b   12.34   83.04   58.73    0.690948D+02    0.000000D+00    0.123303D+04
  33b   12.34   83.04   58.73    0.690948D+02    0.180000D+03    0.123465D+04
  33b   12.34   83.04   58.73    0.900000D+02    0.690948D+02    0.135558D+04
  33b   12.34   83.04   58.73    0.900000D+02   -0.690948D+02    0.127193D+04
  33b   12.34   83.04   58.73    0.547356D+02    0.450000D+02    0.129205D+04
  33b   12.34   83.04   58.73    0.547356D+02   -0.135000D+03    0.113988D+04
  33b   12.34   83.04   58.73    0.547356D+02   -0.450000D+02    0.117400D+04
  33b   12.34   83.04   58.73    0.547356D+02    0.135000D+03    0.114277D+04
  33b   12.34   83.04   58.73    0.100000D-05    0.000000D+00    0.110555D+04
  33b   12.34   83.04   58.73    0.900000D+02    0.000000D+00    0.112919D+04
  33b   12.34   83.04   58.73    0.900000D+02    0.900000D+02    0.124041D+04
  33b   12.34   83.04   58.73    0.360000D+02    0.582825D+02    0.129078D+04
  33b   12.34   83.04   58.73    0.360000D+02   -0.121717D+03    0.123049D+04
  33b   12.34   83.04   58.73    0.360000D+02   -0.582825D+02    0.122444D+04
  33b   12.34   83.04   58.73    0.360000D+02    0.121717D+03    0.137872D+04
  33b   12.34   83.04   58.73    0.600000D+02    0.209052D+02    0.124977D+04
  33b   12.34   83.04   58.73    0.600000D+02   -0.159095D+03    0.123120D+04
  33b   12.34   83.04   58.73    0.600000D+02   -0.209052D+02    0.124400D+04
  33b   12.34   83.04   58.73    0.600000D+02    0.159095D+03    0.129261D+04
  33b   12.34   83.04   58.73    0.720000D+02    0.582825D+02    0.125948D+04
  33b   12.34   83.04   58.73    0.720000D+02   -0.121717D+03    0.133933D+04
  33b   12.34   83.04   58.73    0.720000D+02   -0.582825D+02    0.125631D+04
  33b   12.34   83.04   58.73    0.720000D+02    0.121717D+03    0.128248D+04
  33c   38.66   75.97   38.66    0.107173D+02    0.450000D+02    0.971536D+03
  33c   38.66   75.97   38.66    0.256722D+02    0.526226D+02    0.770756D+03
  33c   38.66   75.97   38.66    0.107173D+02   -0.450000D+02    0.108424D+04
  33c   38.66   75.97   38.66    0.256722D+02   -0.526226D+02    0.116162D+04
  33c   38.66   75.97   38.66    0.561496D+02    0.911025D+01    0.996017D+03
  33c   38.66   75.97   38.66    0.561496D+02   -0.911025D+01    0.116479D+04
  33c   38.66   75.97   38.66    0.396648D+02    0.418103D+02    0.820212D+03
  33c   38.66   75.97   38.66    0.503352D+02    0.265651D+02    0.962672D+03
  33c   38.66   75.97   38.66    0.396648D+02   -0.418103D+02    0.116296D+04
  33c   38.66   75.97   38.66    0.503352D+02   -0.265651D+02    0.114326D+04
  33c   38.66   75.97   38.66    0.107173D+02   -0.135000D+03    0.104294D+04
  33c   38.66   75.97   38.66    0.256722D+02   -0.127377D+03    0.110133D+04
  33c   38.66   75.97   38.66    0.107173D+02    0.135000D+03    0.939526D+03
  33c   38.66   75.97   38.66    0.256722D+02    0.127377D+03    0.747681D+03
  33c   38.66   75.97   38.66    0.561496D+02   -0.170890D+03    0.110485D+04
  33c   38.66   75.97   38.66    0.561496D+02    0.170890D+03    0.115311D+04
  33c   38.66   75.97   38.66    0.396648D+02   -0.138190D+03    0.122845D+04
  33c   38.66   75.97   38.66    0.503352D+02   -0.153435D+03    0.113608D+04
  33c   38.66   75.97   38.66    0.396648D+02    0.138190D+03    0.803962D+03
  33c   38.66   75.97   38.66    0.503352D+02    0.153435D+03    0.920884D+03
  33c   38.66   75.97   38.66    0.824439D+02    0.762263D+01    0.115712D+04
  33c   38.66   75.97   38.66    0.698633D+02    0.162670D+02    0.116704D+04
  33c   38.66   75.97   38.66    0.824439D+02   -0.172377D+03    0.125406D+04
  33c   38.66   75.97   38.66    0.698633D+02   -0.163733D+03    0.119349D+04
  33c   38.66   75.97   38.66    0.824439D+02    0.558123D+02    0.107622D+04
  33c   38.66   75.97   38.66    0.824439D+02   -0.124188D+03    0.110816D+04
  33c   38.66   75.97   38.66    0.648158D+02    0.317175D+02    0.102563D+04
  33c   38.66   75.97   38.66    0.698633D+02    0.471679D+02    0.889437D+03
  33c   38.66   75.97   38.66    0.648158D+02   -0.148283D+03    0.118167D+04
  33c   38.66   75.97   38.66    0.698633D+02   -0.132832D+03    0.112968D+04
  33c   38.66   75.97   38.66    0.824439D+02   -0.762263D+01    0.126426D+04
  33c   38.66   75.97   38.66    0.698633D+02   -0.162670D+02    0.126391D+04
  33c   38.66   75.97   38.66    0.824439D+02    0.172377D+03    0.115705D+04
  33c   38.66   75.97   38.66    0.698633D+02    0.163733D+03    0.110105D+04
  33c   38.66   75.97   38.66    0.824439D+02   -0.558123D+02    0.113953D+04
  33c   38.66   75.97   38.66    0.824439D+02    0.124188D+03    0.980329D+03
  33c   38.66   75.97   38.66    0.648158D+02   -0.317175D+02    0.125336D+04
  33c   38.66   75.97   38.66    0.698633D+02   -0.471679D+02    0.112391D+04
  33c   38.66   75.97   38.66    0.648158D+02    0.148283D+03    0.104379D+04
  33c   38.66   75.97   38.66    0.698633D+02    0.132832D+03    0.101776D+04
  33c   38.66   75.97   38.66    0.349134D+02    0.767175D+02    0.598328D+03
  33c   38.66   75.97   38.66    0.349134D+02    0.103283D+03    0.611272D+03
  33c   38.66   75.97   38.66    0.824439D+02    0.823774D+02    0.939526D+03
  33c   38.66   75.97   38.66    0.747523D+02    0.690948D+02    0.871990D+03
  33c   38.66   75.97   38.66    0.824439D+02    0.976226D+02    0.971536D+03
  33c   38.66   75.97   38.66    0.747523D+02    0.110905D+03    0.850182D+03
  33c   38.66   75.97   38.66    0.464867D+02    0.616600D+02    0.642227D+03
  33c   38.66   75.97   38.66    0.615913D+02    0.610668D+02    0.777299D+03
  33c   38.66   75.97   38.66    0.464867D+02    0.118340D+03    0.685351D+03
  33c   38.66   75.97   38.66    0.615913D+02    0.118933D+03    0.803751D+03
  33c   38.66   75.97   38.66    0.349134D+02   -0.103283D+03    0.117548D+04
  33c   38.66   75.97   38.66    0.349134D+02   -0.767175D+02    0.114790D+04
  33c   38.66   75.97   38.66    0.824439D+02   -0.976226D+02    0.104955D+04
  33c   38.66   75.97   38.66    0.747523D+02   -0.110905D+03    0.113651D+04
  33c   38.66   75.97   38.66    0.824439D+02   -0.823774D+02    0.106939D+04
  33c   38.66   75.97   38.66    0.747523D+02   -0.690948D+02    0.108206D+04
  33c   38.66   75.97   38.66    0.464867D+02   -0.118340D+03    0.121277D+04
  33c   38.66   75.97   38.66    0.615913D+02   -0.118933D+03    0.118610D+04
  33c   38.66   75.97   38.66    0.464867D+02   -0.616600D+02    0.115065D+04
  33c   38.66   75.97   38.66    0.615913D+02   -0.610668D+02    0.119785D+04
  33c   38.66   75.97   38.66    0.317175D+02    0.000000D+00    0.952189D+03
  33c   38.66   75.97   38.66    0.317175D+02    0.180000D+03    0.109992D+04
  33c   38.66   75.97   38.66    0.900000D+02    0.317175D+02    0.117330D+04
  33c   38.66   75.97   38.66    0.900000D+02   -0.317175D+02    0.125751D+04
  33c   38.66   75.97   38.66    0.582825D+02    0.900000D+02    0.614438D+03
  33c   38.66   75.97   38.66    0.582825D+02   -0.900000D+02    0.112912D+04
  33c   38.66   75.97   38.66    0.209052D+02    0.900000D+02    0.784264D+03
  33c   38.66   75.97   38.66    0.209052D+02   -0.900000D+02    0.112806D+04
  33c   38.66   75.97   38.66    0.690948D+02    0.000000D+00    0.112061D+04
  33c   38.66   75.97   38.66    0.690948D+02    0.180000D+03    0.119947D+04
  33c   38.66   75.97   38.66    0.900000D+02    0.690948D+02    0.105117D+04
  33c   38.66   75.97   38.66    0.900000D+02   -0.690948D+02    0.102760D+04
  33c   38.66   75.97   38.66    0.547356D+02    0.450000D+02    0.776103D+03
  33c   38.66   75.97   38.66    0.547356D+02   -0.135000D+03    0.127221D+04
  33c   38.66   75.97   38.66    0.547356D+02   -0.450000D+02    0.118835D+04
  33c   38.66   75.97   38.66    0.547356D+02    0.135000D+03    0.773992D+03
  33c   38.66   75.97   38.66    0.100000D-05    0.000000D+00    0.839207D+03
  33c   38.66   75.97   38.66    0.900000D+02    0.000000D+00    0.108944D+04
  33c   38.66   75.97   38.66    0.900000D+02    0.900000D+02    0.833016D+03
  33c   38.66   75.97   38.66    0.360000D+02    0.582825D+02    0.833579D+03
  33c   38.66   75.97   38.66    0.360000D+02   -0.121717D+03    0.115550D+04
  33c   38.66   75.97   38.66    0.360000D+02   -0.582825D+02    0.120130D+04
  33c   38.66   75.97   38.66    0.360000D+02    0.121717D+03    0.752325D+03
  33c   38.66   75.97   38.66    0.600000D+02    0.209052D+02    0.103084D+04
  33c   38.66   75.97   38.66    0.600000D+02   -0.159095D+03    0.118878D+04
  33c   38.66   75.97   38.66    0.600000D+02   -0.209052D+02    0.120721D+04
  33c   38.66   75.97   38.66    0.600000D+02    0.159095D+03    0.105504D+04
